"hhid","hhsize","adult","child","poly","boy","girl","otheradult","porl_hh","spouseabroad_hh","mealdata_hhmin","hh_kcal","hh_protein","hh_fat","hh_carb","hh_calcium","hh_iron","sampletype","AE_OECD","agehead","sexhead","maritalhead","abroadhead","lithead","noschoolhead","secondschoolhead","agworkhead","BMIhead","I_kcalhead","agespouse","sexspouse","abroadspouse","litspouse","noschoolspouse","secondschoolspouse","agworkspouse","BMIspouse","I_kcalspouse","nonfoodexp_hhwk","nonfoodexp_hhwk_pc","nonfoodexp_hhwk_AE_OECD","foodpurch_hhwk","foodprod_hhwk","foodother_hhwk","foodtot_hhwk","foodpurch_hhwk_pc","foodpurch_hhwk_AE_OECD","foodtot_hhwk_pc","foodtot_hhwk_AE_OECD","foodshare","totexp_hhwk","hhds","nofood","hungrynight","hungryday","nonag_income","""hhid""","purchase_val","curr_val","ag_purchase_val","ag_curr_val","anysaving_pastyr","anysaving_curr","total_saving","anyloan","anyloan_curr","total_loan","market_val","area_planted","agsales","store_capacity_kg","nmo_anygrain","profit_12mon","hh_lat","treated_drinkwater","negshock_no","negshock_val","posshock_no","posshock_val","prog_ct","cash_received","inkind_val","tot_othinc","visit_sixmo","health_org","num_visited_sixmo","any_advice","advice1","advice2","advice3","advice4","any_grpdiscuss","discuss_topics1","discuss_topics2","discuss_topics3","discuss_topics4","dvcode","vcode","aeu","hhweightR1","popweightR1","hhsize_India_grp","hhsize_FAO_sample","hhsize_FAO_age","hhsize_FAO_grp","hhsize_IOM_grp","hhsize_IOM_sample"
1723,2,1,1,0,0,1,0,0,0,10,2256.23923620724,92.5272601701995,51.9426641557164,412.779612448145,1035.44882884068,27.43146567689,2,1.3,45,2,2,0,0,1,0,0,22.8231431013419,1307.99848980997,NA,NA,NA,NA,NA,NA,NA,NA,NA,418.134615384615,209.067307692308,321.642011834319,417,0,26,417,208.5,320.769230769231,208.5,320.769230769231,0.499320699104244,835.134615384615,5,0,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,30000,NA,NA,800,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,1.46999996900558,4344.5,8689,1.61,1.06111047196492,1.20192038497587,1.24569423757567,1.18351629869581,1.03807188224954
1724,6,3,3,0,1,2,1,0,0,6,14089.5954117694,586.013947558789,702.294856721862,2580.24112662136,4238.95077974989,607.053402062142,2,2.9,46,1,2,0,0,1,0,1,17.6171869039535,2943.53341734967,38,2,0,0,0,0,0,26.302456953142,2781.2042881134,457.538461538462,76.2564102564103,157.771883289125,1076,0,27,1076,179.333333333333,371.034482758621,179.333333333333,371.034482758621,0.701645264847512,1533.53846153846,7,0,1,0,6520,NA,NA,NA,NA,NA,0,0,0,0,0,0,540000,39,0,1600,12,0,1,0,1,15000,1,0,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,4.68999993801117,4344.5,26067,5.47,3.89473347066846,4.41166396373118,4.3960490037726,4.43752593344513,3.84058525217258
1725,3,2,1,0,1,0,0,1,0,9,4049.22727990122,178.381166690793,165.444905522319,713.372606930279,1632.89493855695,128.736134058742,2,1.8,25,1,2,0,1,0,0,1,18.3210745663989,2127.30695840822,22,2,0,1,0,0,0,18.2294327168155,1753.41167604625,286.038461538462,95.3461538461539,158.910256410256,525,40,39.8064516129032,565,175,291.666666666667,188.333333333333,313.888888888889,0.6638947891716,851.038461538462,8,0,0,0,3015,NA,NA,NA,NA,NA,1,1,20000,0,0,0,50000,NA,NA,2000,7,0,1,0,NA,NA,NA,NA,1,0,192,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,2.26999995112419,4344.5,13033.5,2.71,1.86538193888591,2.31255974940467,2.31255974940467,2.26005468891244,1.83003668669403
1726,2,1,1,0,0,1,0,0,0,9,2223.5527267261,89.7712541955525,114.563204345715,403.207124061013,702.349862481731,91.6701266853569,2,1.3,21,2,2,0,1,0,0,0,22.2962929597766,1693.20284338133,NA,NA,NA,NA,NA,NA,NA,NA,NA,325.615384615385,162.807692307692,250.473372781065,473,37,0,510,236.5,363.846153846154,255,392.307692307692,0.610328638497653,835.615384615385,5,0,0,0,0,NA,NA,NA,NA,NA,1,1,1000,1,1,6000,60000,NA,NA,1600,10,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,1.21999999880791,4344.5,8689,1.54,0.824534552810628,0.936107976718623,0.936107976718623,0.9927397698793,0.85176624354579
1727,3,2,1,0,0,1,0,0,0,9,3427.50853911922,133.478790744059,80.4429796700729,630.643119727951,1642.11952586998,34.8283979520788,2,1.8,35,1,2,0,0,1,0,0,18.926263657517,1579.60618718753,28,2,0,0,1,0,0,17.0679512754882,969.179438056065,676.538461538462,225.512820512821,375.854700854701,859,14.9,208,873.9,286.333333333333,477.222222222222,291.3,485.5,0.56364700804239,1550.43846153846,7,0,0,0,5300,NA,NA,NA,NA,NA,1,1,1530,1,1,8000,40000,NA,NA,1600,12,36000,1,0,1,4000,NA,NA,NA,NA,NA,0,1,1,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,2.33999997377396,4344.5,13033.5,2.87,1.98294911604796,2.26996883916853,2.20282349736244,2.21893616364876,2.03017529870254
1728,5,3,2,0,1,1,1,0,0,15,17645.6969659682,1284.70074253541,986.402821555083,2028.29806981685,16672.6639061246,524.757826835869,2,2.6,26,1,2,0,1,0,0,0,21.314597800448,4012.97853149464,19,2,0,1,0,0,0,21.9874446897006,3650.95820877891,5324.13461538462,1064.82692307692,2047.74408284024,3035.5,601,520,3636.5,607.1,1167.5,727.3,1398.65384615385,0.405830630986387,8960.63461538462,11,0,0,0,1150,NA,NA,NA,NA,NA,1,1,8336,0,0,0,1624000,NA,7000,4000,12,3000,1,0,1,15000,2,3300,1,2000,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,3.88999998569489,4344.5,21722.5,3.9,2.85880093444272,3.20698642909954,3.27774338093234,3.2564024309132,2.8470510313582
1729,5,3,2,0,1,1,1,1,0,9,8217.25909000243,397.492844591289,431.804361356777,1397.40577993776,3812.99004360685,333.771818887983,2,2.6,30,1,2,0,1,0,0,1,18.5958961321263,2141.32184020918,25,2,0,1,0,0,0,22.0603537981269,1777.95613328802,2367.48076923077,473.496153846154,910.569526627219,2539,214.2,133.75,2753.2,507.8,976.538461538462,550.64,1058.92307692308,0.537662885869292,5120.68076923077,11,0,0,0,6120,NA,NA,NA,NA,NA,1,1,4000,1,1,25000,1532000,196,43600,8000,12,36000,1,0,1,21000,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,3.66999998688698,4344.5,21722.5,4.42,2.52045298970913,3.65542100763447,3.52946742009155,3.66277652881651,2.57505724069192
1730,4,2,2,0,1,1,0,0,0,7,6369.90482189152,268.216110358965,186.841232042444,1128.00492380496,2432.1848837362,80.1114607065391,2,2.1,45,1,2,0,0,1,0,1,20.0621291721596,2615.00845918975,38,2,0,0,1,0,0,19.403257472148,1933.57303435646,571.384615384615,142.846153846154,272.087912087912,1079,270,12.5,1349,269.75,513.809523809524,337.25,642.380952380952,0.70246344882836,1920.38461538462,8,0,0,0,1750,NA,NA,NA,NA,NA,1,1,2000,1,1,120000,1260000,240,7000,2400,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,3.2399999499321,4344.5,17378,3.78,2.55360400383316,3.07432212974445,3.05235045289388,2.96529976231587,2.35064271729971
1731,5,5,0,0,0,0,3,0,0,0,5111.89321467102,275.186570132078,282.671740263067,738.442482587398,3279.02673329472,184.753759630027,2,3,70,1,2,0,1,0,0,0,31.5623461498796,1997.90607989657,55,2,0,1,0,0,0,19.655321409556,1783.05181493579,12436.1153846154,2487.22307692308,4145.37179487179,1911.5,529.616666666667,0,2441.11666666667,382.3,637.166666666667,488.223333333333,813.705555555556,0.164084062025254,14877.2320512821,12,0,0,0,4841,NA,NA,NA,NA,NA,0,0,0,1,1,111000,4339000,NA,85200,12000,11,49200,1,0,1,60000,1,50000,NA,NA,NA,0,1,1,1,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,3.96999996900558,4344.5,21722.5,1.84,1.99911482818666,1.85958256683231,1.85958256683231,1.86664263618737,1.8743291029944
1732,4,3,1,0,0,1,1,0,0,8,8846.82416324796,441.456297884028,447.115143183849,1442.55044095661,5080.34942938398,338.534204480981,2,2.3,72,1,2,0,1,0,0,0,16.4133555565289,2031.78081019368,58,2,0,0,1,0,0,16.637080549151,2317.77623803161,983.788461538462,245.947115384615,427.734113712375,2346,867.5,210,3213.5,586.5,1020,803.375,1397.17391304348,0.765613330950843,4197.28846153846,11,0,0,0,5500,NA,NA,NA,NA,NA,0,0,0,1,0,0,4463000,360,76500,2400,12,6000,1,0,2,29000,1,0,1,900,0,1700,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,3.17999994754791,4344.5,17378,3.27,2.50713030245054,3.0570785480149,3.10085240061471,3.01899433572013,2.44000035298576
1733,3,1,2,0,1,1,0,0,0,8,4580.02651670886,212.474305154049,229.222632609984,787.503381493856,2006.63834395824,182.143663351369,2,1.6,37,2,2,0,1,0,0,0,21.412082105628,1784.10076097674,NA,NA,NA,NA,NA,NA,NA,NA,NA,1458.59615384615,486.198717948718,911.622596153846,590.75,245.033333333333,9.5,835.783333333333,196.916666666667,369.21875,278.594444444444,522.364583333333,0.364274235366693,2294.37948717949,9,0,0,0,4200,NA,NA,NA,NA,NA,1,1,3100,1,1,12000,2484000,64,32140,4000,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,500,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,2.1700000166893,4344.5,13033.5,2.84,1.89785979115365,2.03575460970306,2.00744055204255,2.00483827361374,1.93313646645048
1734,3,3,0,0,0,0,1,1,0,0,3831.91867780239,180.416557545712,205.363814986324,654.862857146604,1768.13964202294,157.279283524124,2,2,30,1,2,0,0,0,0,1,16.9140622019768,2068.52600556786,19,2,0,1,0,0,0,19.5395723671668,1763.39267223453,451.961538461538,150.653846153846,225.980769230769,431.5,25.0166666666667,0,456.516666666667,143.833333333333,215.75,152.172222222222,228.258333333333,0.502507010173395,908.478205128205,9,0,0,0,2650,NA,NA,NA,NA,NA,1,1,300,1,1,4000,380000,27,0,2000,12,0,1,0,2,5000,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,2.45999997854233,4344.5,13033.5,2.17,1.5926418105795,1.96931832102529,1.87529525315057,1.98087850575799,1.61511256456229
1735,4,2,2,0,1,1,0,1,0,6,5888.09309392753,302.105341175821,301.868369164986,975.625553670029,3110.29054681012,226.138555806416,2,2.1,27,1,2,0,1,0,0,0,18.1190314045695,2622.2039379576,23,2,0,1,0,0,0,20.7270288065658,1855.87933330413,556.384615384615,139.096153846154,264.945054945055,521,300,67.0166666666667,821,130.25,248.095238095238,205.25,390.952380952381,0.596057187534904,1377.38461538462,7,0,0,0,5390,NA,NA,NA,NA,NA,1,1,1125,1,1,8000,715000,92,10750,2800,12,45000,1,0,NA,NA,NA,NA,NA,NA,NA,0,1,1,2,1,4,8,NA,NA,2,NA,NA,NA,NA,30,35587802,2.64999997615814,4344.5,17378,2.71,1.8640066644128,2.14503958552441,2.14503958552441,2.24668798160892,1.93488261807351
1736,5,2,3,0,1,2,0,0,0,11,8417.75798165172,342.570571968092,383.197781259688,1533.19314407607,2988.42073760529,327.765621248965,2,2.4,48,1,2,0,0,1,0,1,20.9447033450082,2315.89415534834,40,2,0,0,1,0,0,19.3328356480512,2124.28922688777,758.75,151.75,316.145833333333,292.5,763.8,150,1056.3,58.5,121.875,211.26,440.125,0.581967438913529,1815.05,7,0,0,0,3345,NA,NA,NA,NA,NA,0,0,0,0,0,0,942000,153,23600,4000,12,0,1,0,NA,NA,NA,NA,1,0,250,250,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,3.74999994039536,4344.5,21722.5,4.33,3.01579191494041,3.58548268704439,3.59090832576606,3.48538010718178,2.80435470077832
1737,4,1,3,0,1,2,0,1,0,12,10558.9748541252,555.375641306625,582.856132318065,1613.16435075188,6337.74322686515,335.804767774925,2,1.9,41,2,2,0,0,1,0,0,22.9833713475698,2687.34116256239,NA,NA,NA,NA,NA,NA,NA,NA,NA,446.596153846154,111.649038461538,235.050607287449,687,90,228.033333333333,777,171.75,361.578947368421,194.25,408.947368421053,0.635013437691546,1223.59615384615,5,0,0,0,600,NA,NA,NA,NA,NA,1,1,880,1,0,0,40000,NA,200,2000,12,5000,1,0,NA,NA,1,0,2,900,250,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,2.53999996185303,4344.5,17378,3.84,2.03110264294819,2.41914060308259,2.41724374458393,2.36508277478392,2.06228181120725
1738,6,2,4,0,4,0,0,1,0,7,29634.8573659645,1478.05369621728,1060.65448588538,4974.05490204129,22324.7146003128,419.133965644082,2,2.7,50,1,2,0,0,1,0,1,19.2937598623508,6036.81597032483,45,2,0,0,1,0,0,28.1082669956892,5662.3208923732,524.846153846154,87.474358974359,194.387464387464,1154,0.266666666666667,485,1154.26666666667,192.333333333333,427.407407407407,192.377777777778,427.506172839506,0.687426510336655,1679.11282051282,6,0,0,0,10400,NA,NA,NA,NA,NA,0,0,0,1,0,0,1410000,230,28550,1600,12,0,1,0,NA,NA,1,0,1,900,0,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,4.49999997019768,4344.5,26067,5.38,4.15321636942075,4.68375839615926,4.69844760005367,4.72399593614872,4.00961062247826
1739,5,4,1,0,1,0,2,1,0,1,8133.08404492163,394.678947988909,404.389395498742,1348.48344901258,4052.07883408974,314.990090128344,2,2.8,25,1,2,0,1,0,0,1,19.3852066446833,2374.08571035533,20,2,0,1,0,0,0,17.5985600603573,1895.73883538762,490.038461538462,98.0076923076923,175.013736263736,1597,144.8,202.5,1741.8,319.4,570.357142857143,348.36,622.071428571429,0.780432827024288,2231.83846153846,11,0,0,0,4170,NA,NA,NA,NA,NA,1,1,180,1,1,14000,39000,NA,0,2000,12,0,1,0,NA,NA,NA,NA,1,1200,0,0,1,1,2,1,8,7,NA,NA,2,NA,NA,NA,NA,30,35587802,3.50999999046326,4344.5,21722.5,3.37,2.66838710341661,3.22223836609508,3.22223836609508,3.21533244098119,2.57548305723737
1740,1,1,0,0,0,0,0,0,0,15,1737.01297691322,91.3695879615137,92.4570952110672,273.405277986675,1082.04319421511,67.3069629809866,2,1,65,2,3,0,0,1,0,0,27.2058217976707,1737.01297691322,NA,NA,NA,NA,NA,NA,NA,NA,NA,786.230769230769,786.230769230769,786.230769230769,1177.5,67.2,719.5,1244.7,1177.5,1177.5,1244.7,1244.7,0.612871703387231,2030.93076923077,11,0,0,0,20,NA,NA,NA,NA,NA,0,0,0,0,0,0,1080000,NA,12000,2000,12,0,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,30,35587802,0.610000014305115,4344.5,4344.5,0.51,0.556290392019661,0.563413167791349,0.563413167791349,0.583616215597586,0.51506590689153
1741,5,4,1,0,1,0,3,0,0,5,14344.1715673758,473.482519648042,642.372021488054,2832.00232516115,4212.22806699617,488.081645607475,3,2.8,57,2,3,0,0,1,0,0,17.4303370547106,2357.30771320241,NA,NA,NA,NA,NA,NA,NA,NA,NA,885.903846153846,177.180769230769,316.394230769231,1064,0,0,1064,212.8,380,212.8,380,0.545667932343804,1949.90384615385,7,0,0,0,10240,NA,NA,NA,NA,NA,1,0,0,1,1,10000,15000,NA,0,50,12,0,1,0,2,5000,NA,NA,2,0,1020,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,4.34999996423721,2183.30004882812,10916.5,4.36,3.52603811898526,4.87521745038664,4.92775389364243,4.73213597588991,3.37673928970522
1742,5,3,2,0,1,1,1,0,0,7,11507.9705478949,554.861044918155,528.682290828715,1924.76538337997,5227.05142146302,396.681545995627,3,2.6,55,1,2,0,0,1,0,1,18.0988793908561,3101.42512275791,43,2,0,0,1,0,0,19.5524483598764,2561.94458086648,444.365384615385,88.8730769230769,170.909763313609,1423,133,10,1556,284.6,547.307692307692,311.2,598.461538461538,0.777857891346773,2000.36538461538,10,0,0,0,7900,NA,NA,NA,NA,NA,1,0,0,1,1,6000,28000,NA,NA,200,12,0,1,0,NA,NA,1,0,2,1200,960,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,3.68999999761581,2183.30004882812,10916.5,3.98,1.94356552580072,3.77089271522776,3.65924421850526,3.55838572501953,1.9437433658568
1743,5,3,2,0,2,0,1,0,0,7,15636.9068683193,623.713270082731,553.203590235343,3152.69610680438,3090.80891626087,353.27038439271,3,2.6,60,1,2,0,0,1,0,0,22.2367271300887,3829.55500906712,46,2,0,0,1,0,0,22.5130413032809,2886.68231171608,612.269230769231,122.453846153846,235.488165680473,1771,130,0,1901,354.2,681.153846153846,380.2,731.153846153846,0.756385339352667,2513.26923076923,8,0,0,0,10050,NA,NA,NA,NA,NA,1,0,0,1,0,0,42000,NA,0,200,12,60000,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,4.00999993085861,2183.30004882812,10916.5,4.37,3.61306966653322,3.92823413599558,3.89168870651665,3.93826813025688,3.56348428570308
1744,4,2,2,0,1,1,1,1,0,0,2284.68362253557,120.523898102261,116.145270650072,371.984203566542,1330.16282288808,89.6687934590664,3,2.1,52,2,3,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593.423076923077,148.355769230769,282.582417582418,531,0,179.25,531,132.75,252.857142857143,132.75,252.857142857143,0.472242175474602,1124.42307692308,6,0,0,0,2206,NA,NA,NA,NA,NA,1,0,0,1,1,10000,15000,NA,0,320,12,0,1,0,NA,NA,NA,NA,1,0,720,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,2.42999994754791,2183.30004882812,8733.2001953125,1.17,0.719665636792862,0.8036670352647,0.8036670352647,0.774461810479664,0.723479952609067
1745,2,2,0,0,0,0,0,0,0,6,4038.93247014786,173.30718219665,203.768555280342,734.627694911271,1212.59428590522,169.910085818148,3,1.5,26,1,2,0,0,1,0,1,18.4796881177726,2249.55798897154,23,2,0,1,0,0,0,21.0518624402249,1789.37448117632,1291.67307692308,645.836538461538,861.115384615385,635,0,0,635,317.5,423.333333333333,317.5,423.333333333333,0.329583678521165,1926.67307692308,6,0,0,0,5000,NA,NA,NA,NA,NA,1,0,0,1,1,45000,14000,NA,NA,50,12,3800,1,0,1,45000,NA,NA,1,0,720,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,1.84999996423721,2183.30004882812,4366.60009765625,2,1.56194585218648,1.82365677352418,1.82365677352418,1.82283531127001,1.57283016276551
1746,2,2,0,0,0,0,1,0,0,8,3832.20242114154,155.318837872372,198.718122307262,680.773164530124,1256.33253948596,162.523878091473,3,1.5,48,2,3,0,0,1,0,0,18.8964411297196,2048.30548080659,NA,NA,NA,NA,NA,NA,NA,NA,NA,258.769230769231,129.384615384615,172.512820512821,637,0,0,637,318.5,424.666666666667,318.5,424.666666666667,0.711120652640618,895.769230769231,5,0,0,0,4680,NA,NA,NA,NA,NA,1,0,0,1,1,6000,21000,NA,NA,50,12,0,1,0,NA,NA,NA,NA,2,0,1020,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,1.64999997615814,2183.30004882812,4366.60009765625,1.43,1.57076134609017,1.80666858503729,1.80666858503729,1.73755226811699,1.52623738748096
1747,5,2,3,0,0,3,0,0,0,0,7998.68165880556,361.736341455101,420.82028785551,1362.31263938602,3123.90570779972,320.760028640619,3,2.4,30,1,2,0,0,1,0,1,18.7880975214696,3709.59015677695,27,2,0,0,1,0,0,17.8027561075487,1980.40931945192,397.615384615385,79.5230769230769,165.673076923077,1421,0,0,1421,284.2,592.083333333333,284.2,592.083333333333,0.781363674816005,1818.61538461538,8,0,0,0,6230,NA,NA,NA,NA,NA,1,0,0,1,1,16000,14000,NA,NA,50,12,2800,1,0,NA,NA,NA,NA,1,0,960,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,3.21999996900558,2183.30004882812,10916.5,3.41,2.04141926588085,2.56830835418378,2.50116301237769,2.59726693437231,2.06608555350183
1748,2,2,0,0,0,0,0,1,0,5,4178.18538564915,112.589025384308,179.038338962261,769.460976544857,685.871154651283,41.6887477659777,3,1.5,25,1,2,0,0,1,0,1,17.0035508737056,2118.82405037716,23,2,0,1,0,0,0,22.9315289194391,2059.36133527199,466.884615384615,233.442307692308,311.25641025641,743,0,20,743,371.5,495.333333333333,371.5,495.333333333333,0.614108147630098,1209.88461538462,6,0,0,0,3600,NA,NA,NA,NA,NA,1,0,0,1,1,6000,12000,NA,NA,50,12,0,1,0,1,6000,NA,NA,1,0,720,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,1.84999996423721,2183.30004882812,4366.60009765625,2.17,1.59652935094512,2.01516663204834,1.92114356417362,1.98087850575799,1.61585970133052
1749,3,2,1,0,1,0,1,0,0,10,5939.26727409793,276.106678016157,314.091297251832,989.691715841519,2939.89376700478,229.723516851946,3,1.8,45,2,3,0,0,1,0,1,15.4249930287461,2059.56404597287,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.269230769231,115.423076923077,192.371794871795,785,120,0,905,261.666666666667,436.111111111111,301.666666666667,502.777777777778,0.723265607229582,1251.26923076923,7,0,0,0,3140,NA,NA,NA,NA,NA,0,0,0,1,1,3000,70000,NA,0,50,10,0,1,0,NA,NA,NA,NA,2,0,10450,6000,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,2.55999994277954,2183.30004882812,6549.900390625,2.71,1.19896067544081,2.69854008832166,2.74836605902253,2.68280369745613,1.11725155578785
1750,2,2,0,0,0,0,0,0,0,12,4010.76704902619,184.04186343104,218.708608786677,681.985495582255,1711.79855713489,165.090609378103,3,1.5,60,1,2,0,0,1,0,1,19.7735678356697,2059.34289991144,50,2,0,0,1,0,0,19.0601888006269,1951.42414911475,651.423076923077,325.711538461538,434.282051282051,420.900000095367,0,0,420.900000095367,210.450000047684,280.600000063578,210.450000047684,280.600000063578,0.392512302603488,1072.32307701844,5,1,0,1,3770,NA,NA,NA,NA,NA,0,0,0,1,1,2000,30000,NA,0,50,9,0,1,0,1,25000,1,900,3,3600,2650,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,1.50999999046326,2183.30004882812,4366.60009765625,1.44,1.35092509660562,1.58299933527734,1.58299933527734,1.67393026715829,1.33259380323656
1751,4,1,3,0,1,2,0,1,0,0,3164.47915180583,112.623661471833,50.6624642269186,612.793284175001,849.807245156744,29.7556668564445,3,1.9,25,2,2,0,0,1,0,1,18.5101349213121,1864.53977963544,NA,NA,NA,NA,NA,NA,NA,NA,NA,182.173076923077,45.5432692307692,95.8805668016194,458.199999809265,0,10,458.199999809265,114.549999952316,241.157894636455,114.549999952316,241.157894636455,0.715520399682231,640.373076732342,6,1,1,0,0,NA,NA,NA,NA,NA,0,0,0,1,1,500,24000,NA,NA,50,9,0,1,0,1,3000,NA,NA,1,0,2400,12000,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,1.96999996900558,2183.30004882812,8733.2001953125,2.43,1.5291461518763,1.79435926943387,1.82181756232405,1.77101646870713,1.58783461549589
1752,7,3,4,1,1,3,0,2,0,4,12082.3290184794,579.268332361793,589.864309347868,2037.72524273748,5876.39372133251,446.546449988756,3,3.2,47,1,2,0,1,0,1,0,20.5606778840945,2975.26888686374,40,2,0,0,1,0,0,22.520467334957,2494.11815125248,1464.42307692308,209.203296703297,457.632211538461,3074.5,190,150,3264.5,439.214285714286,960.78125,466.357142857143,1020.15625,0.690326306200794,4728.92307692308,9,0,0,0,18800,NA,NA,NA,NA,NA,1,1,5000,0,0,0,2579000,322,35000,1800,12,0,1,0,1,16000,NA,NA,NA,NA,NA,5000,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,4.55999994277954,2183.30004882812,15283.1005859375,4.96,3.28084397184805,3.5663207867931,3.45797770976273,3.35136435666884,3.05748036757753
1753,4,1,3,0,2,1,0,0,0,6,6160.73625811328,278.46455557671,331.434898588147,1056.9486624071,2579.60974343554,257.590905909131,3,1.9,29,2,5,0,0,1,0,0,18.4676063018581,1835.92591827209,NA,NA,NA,NA,NA,NA,NA,NA,NA,569.269230769231,142.317307692308,299.615384615385,691,15,27,706,172.75,363.684210526316,176.5,371.578947368421,0.553608589438128,1275.26923076923,6,0,0,0,2650,NA,NA,NA,NA,NA,1,1,210,1,0,0,48000,NA,0,200,10,0,1,0,1,9300,1,0,3,2000,1704,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,2.47999998927116,2183.30004882812,8733.2001953125,3.44,2.17374665763895,2.62627933412261,2.59498040733204,2.73053319185074,2.31598701838811
1754,4,3,1,0,1,0,2,0,0,6,6886.54862293986,274.247651436974,364.021811397768,1244.73012005399,2046.94079341203,289.428408067102,3,2.3,35,2,5,0,0,0,0,0,22.1775176575579,1828.75246132428,NA,NA,NA,NA,NA,NA,NA,NA,NA,1007.59615384615,251.899038461538,438.085284280936,829.5,545,100,1374.5,207.375,360.652173913043,343.625,597.608695652174,0.577012811922273,2382.09615384615,6,0,0,0,3565,NA,NA,NA,NA,NA,1,1,6480,1,0,0,815000,89,23725,2800,12,18000,1,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,3.27999997138977,2183.30004882812,8733.2001953125,3.5,2.82212233063097,3.23123325525222,3.26994478003362,3.35821881204377,2.79609384274666
1755,3,3,0,0,0,0,1,0,0,7,6726.20473729077,294.938564306441,334.173991951305,1180.76205398818,2660.3631480197,266.644144040821,3,2,32,1,2,0,1,0,0,1,18.9328345619452,2348.63850142024,20,2,0,1,0,0,1,17.9104287826893,2435.76927658558,742.615384615385,247.538461538462,371.307692307692,1110,0,0,1110,370,555,370,555,0.599152964623817,1852.61538461538,8,0,0,0,4220,NA,NA,NA,NA,NA,1,1,12000,1,0,0,58000,NA,0,600,12,5000,1,0,1,10000,NA,NA,1,0,500,0,0,NA,0,0,NA,NA,NA,NA,2,NA,NA,NA,NA,60,36021301502,2.45999997854233,2183.30004882812,6549.900390625,2.5,2.15627037427018,2.6145509710225,2.6145509710225,2.55506995675907,2.10223629961285
